stock,start_date,stage
CPF,2018-08-31,4.0
CPF,2004-06-18,3.0
CPF,1995-08-11,2.0
CPF,2011-09-16,3.0
CPF,2009-01-30,4.0
CPF,2021-07-02,4.0
PENN,2001-12-21,3.0
PENN,1998-06-05,2.0
PENN,1999-11-05,2.0
PENN,1996-02-09,4.0
PENN,2007-11-02,3.0
PENN,2019-01-04,2.0
PENN,2006-08-25,4.0
PENN,1999-03-19,2.0
PENN,1998-08-07,2.0
PENN,2010-03-12,3.0
PENN,2016-03-25,2.0
PENN,2006-03-31,4.0
PENN,2008-06-13,1.0
PENN,1999-01-01,1.0
PENN,2002-11-01,2.0
PENN,2010-10-22,1.0
PENN,2017-05-05,1.0
PENN,2008-02-01,1.0
PENN,2008-12-19,3.0
PENN,2021-10-22,1.0
GFL,2021-02-12,2.0
GFL,2021-01-15,1.0
GFL,2020-12-04,1.0
GFL,2021-04-02,2.0
GFL,2021-03-26,2.0
GFL,2021-05-14,3.0
GFL,2021-10-08,4.0
GFL,2020-12-11,1.0
GFL,2021-05-07,3.0
GFL,2021-07-23,3.0
GFL,2021-10-22,1.0
GFL,2020-11-27,1.0
GFL,2021-10-15,4.0
GFL,2021-08-13,4.0
GFL,2021-07-16,3.0
GFL,2021-02-05,1.0
GFL,2021-08-20,4.0
GFL,2021-10-01,4.0
GFL,2021-09-03,4.0
GFL,2021-06-11,3.0
ECOR,2020-06-12,1.0
ECOR,2020-04-03,4.0
ECOR,2020-03-06,4.0
ECOR,2020-12-25,4.0
ECOR,2020-09-04,4.0
ECOR,2021-07-23,2.0
ECOR,2020-08-21,4.0
ECOR,2021-06-25,1.0
ECOR,2020-02-07,4.0
ECOR,2020-12-18,4.0
ECOR,2021-05-28,4.0
ECOR,2021-09-03,3.0
ECOR,2021-03-19,1.0
ECOR,2019-11-29,4.0
ECOR,2021-04-30,3.0
ECOR,2021-08-13,2.0
ECOR,2021-07-30,2.0
ECOR,2021-02-12,1.0
ECOR,2021-04-02,2.0
ECOR,2020-08-14,4.0
MORN,2006-03-03,3.0
MORN,2009-04-03,3.0
MORN,2007-01-12,4.0
MORN,2009-04-24,3.0
MORN,2018-08-31,2.0
MORN,2017-09-01,3.0
MORN,2016-08-12,3.0
MORN,2017-05-19,2.0
MORN,2016-06-10,2.0
MORN,2014-10-03,4.0
MORN,2010-12-10,3.0
MORN,2018-11-09,2.0
MORN,2016-05-20,2.0
MORN,2019-05-03,3.0
MORN,2017-11-24,3.0
MORN,2021-06-04,1.0
MORN,2010-11-05,3.0
MORN,2018-02-16,4.0
MORN,2012-07-27,4.0
MORN,2007-03-16,1.0
SLI,2020-03-20,4.0
SLI,2020-03-27,4.0
SLI,2021-10-22,4.0
SLI,2020-06-19,4.0
SLI,2020-04-17,4.0
SLI,2021-01-29,4.0
SLI,2020-01-31,1.0
SLI,2019-08-30,2.0
SLI,2021-01-01,4.0
SLI,2019-09-13,2.0
SLI,2020-06-26,1.0
SLI,2020-08-21,4.0
SLI,2020-10-23,4.0
SLI,2020-11-13,4.0
SLI,2020-09-18,4.0
SLI,2019-02-22,2.0
SLI,2021-03-26,1.0
SLI,2020-01-03,4.0
SLI,2019-09-20,2.0
SLI,2019-03-15,2.0
AFL,2002-09-27,3.0
AFL,1993-07-30,3.0
AFL,1982-10-08,2.0
AFL,2018-04-13,4.0
AFL,2015-01-16,1.0
AFL,2015-07-10,1.0
AFL,2013-04-26,1.0
AFL,1995-02-10,3.0
AFL,2018-08-31,1.0
AFL,2010-01-08,1.0
AFL,2021-10-01,3.0
AFL,2007-02-23,4.0
AFL,1987-01-02,2.0
AFL,2000-09-22,1.0
AFL,1981-04-03,2.0
AFL,1983-07-08,3.0
AFL,2020-07-17,3.0
AFL,1990-08-24,3.0
AFL,2011-05-20,1.0
AFL,1996-08-30,3.0
MTNB,2018-10-05,2.0
MTNB,2016-03-18,4.0
MTNB,2016-11-11,3.0
MTNB,2016-02-12,4.0
MTNB,2019-08-09,2.0
MTNB,2016-11-25,2.0
MTNB,2020-10-09,4.0
MTNB,2019-09-20,2.0
MTNB,2017-07-28,4.0
MTNB,2017-10-27,2.0
MTNB,2015-10-23,4.0
MTNB,2016-02-05,4.0
MTNB,2017-01-20,2.0
MTNB,2020-03-20,4.0
MTNB,2016-05-06,4.0
MTNB,2017-04-21,4.0
MTNB,2016-01-29,4.0
MTNB,2018-11-16,2.0
MTNB,2017-03-24,3.0
MTNB,2017-10-20,2.0
MAT,1991-05-31,1.0
MAT,1984-09-14,4.0
MAT,2021-03-19,1.0
MAT,2019-08-23,3.0
MAT,2005-06-10,4.0
MAT,1989-03-31,2.0
MAT,1986-06-13,3.0
MAT,2006-05-19,1.0
MAT,2005-10-07,4.0
MAT,1993-04-30,2.0
MAT,1983-12-23,4.0
MAT,2012-09-07,4.0
MAT,1999-11-05,3.0
MAT,2012-03-23,1.0
MAT,1980-04-18,2.0
MAT,1988-12-16,1.0
MAT,1992-08-14,3.0
MAT,2015-07-31,4.0
MAT,1997-06-13,4.0
MAT,2004-11-26,2.0
NXPI,2014-07-25,1.0
NXPI,2017-05-05,1.0
NXPI,2019-03-15,2.0
NXPI,2018-05-11,1.0
NXPI,2020-08-21,4.0
NXPI,2020-02-21,4.0
NXPI,2012-09-07,3.0
NXPI,2017-01-13,1.0
NXPI,2020-09-25,1.0
NXPI,2012-02-24,2.0
NXPI,2021-02-12,1.0
NXPI,2012-10-12,3.0
NXPI,2012-11-23,2.0
NXPI,2015-05-01,3.0
NXPI,2016-02-05,3.0
NXPI,2018-11-16,2.0
NXPI,2011-11-18,2.0
NXPI,2018-02-09,4.0
NXPI,2018-01-26,4.0
NXPI,2021-08-27,3.0
ARMP,1998-07-03,2.0
ARMP,2002-10-04,4.0
ARMP,2005-10-28,4.0
ARMP,2008-11-14,4.0
ARMP,1996-11-22,1.0
ARMP,1995-11-24,4.0
ARMP,2011-07-29,2.0
ARMP,2010-01-08,2.0
ARMP,2001-10-05,2.0
ARMP,2015-03-13,4.0
ARMP,2019-06-21,1.0
ARMP,2016-12-30,4.0
ARMP,2020-02-21,3.0
ARMP,2020-08-21,4.0
ARMP,2011-09-09,2.0
ARMP,2000-10-27,4.0
ARMP,2009-06-05,4.0
ARMP,2012-05-11,4.0
ARMP,2013-07-12,4.0
ARMP,2015-01-09,4.0
ISDR,2011-04-15,2.0
ISDR,2010-12-24,2.0
ISDR,2009-06-12,3.0
ISDR,2015-04-03,2.0
ISDR,2016-08-05,4.0
ISDR,2010-08-20,3.0
ISDR,2016-04-22,3.0
ISDR,2011-03-11,2.0
ISDR,2020-07-24,4.0
ISDR,2011-05-20,2.0
ISDR,2013-11-08,4.0
ISDR,2009-07-10,3.0
ISDR,2013-12-06,4.0
ISDR,2010-04-16,3.0
ISDR,2013-10-18,4.0
ISDR,2020-04-24,4.0
ISDR,2016-03-11,3.0
ISDR,2013-09-27,1.0
ISDR,2012-09-14,4.0
ISDR,2021-01-22,4.0
PWFL,2001-09-21,2.0
PWFL,2002-04-26,2.0
PWFL,2014-12-12,2.0
PWFL,2014-09-12,3.0
PWFL,2003-02-14,4.0
PWFL,2014-05-23,3.0
PWFL,2011-10-14,3.0
PWFL,2020-04-24,4.0
PWFL,2017-06-23,1.0
PWFL,2007-11-02,4.0
PWFL,2009-02-20,2.0
PWFL,2018-01-19,4.0
PWFL,2004-12-17,4.0
PWFL,2002-03-22,2.0
PWFL,2017-12-01,2.0
PWFL,2003-05-30,2.0
PWFL,2008-08-01,4.0
PWFL,2021-07-16,4.0
PWFL,2016-06-03,1.0
PWFL,2007-02-09,4.0
TWI,2006-03-03,2.0
TWI,2003-05-02,3.0
TWI,2017-02-10,1.0
TWI,2021-03-26,4.0
TWI,2010-04-09,3.0
TWI,1995-02-24,1.0
TWI,1995-03-31,1.0
TWI,1997-10-17,4.0
TWI,2017-10-06,4.0
TWI,1999-07-30,2.0
TWI,2002-05-03,2.0
TWI,2007-03-16,4.0
TWI,2001-06-22,2.0
TWI,2007-11-30,3.0
TWI,2014-04-04,3.0
TWI,2008-07-04,2.0
TWI,2005-08-19,3.0
TWI,1996-05-03,4.0
TWI,2020-02-28,2.0
TWI,2017-11-10,1.0
IAC,1995-07-21,2.0
IAC,2013-05-10,2.0
IAC,1995-06-23,2.0
IAC,2002-12-27,4.0
IAC,2009-07-03,3.0
IAC,1998-01-16,3.0
IAC,2018-11-23,2.0
IAC,1994-06-17,4.0
IAC,1996-01-19,2.0
IAC,2008-03-28,3.0
IAC,1997-10-03,3.0
IAC,2010-04-23,3.0
IAC,2011-08-05,2.0
IAC,2004-01-23,1.0
IAC,2015-03-27,2.0
IAC,2010-10-15,4.0
IAC,2012-04-13,3.0
IAC,2013-02-08,3.0
IAC,1994-12-23,4.0
IAC,1998-03-27,1.0
GPC,1982-04-09,1.0
GPC,1985-09-20,4.0
GPC,1993-12-24,1.0
GPC,2000-11-03,1.0
GPC,2005-12-16,4.0
GPC,2008-07-04,1.0
GPC,1987-02-13,1.0
GPC,2000-07-28,1.0
GPC,2021-02-19,3.0
GPC,1998-08-07,1.0
GPC,2007-06-01,1.0
GPC,2010-03-12,3.0
GPC,2014-05-23,3.0
GPC,1982-04-02,1.0
GPC,1998-01-09,4.0
GPC,2008-05-09,1.0
GPC,1997-06-06,1.0
GPC,2012-04-06,3.0
GPC,2002-11-29,3.0
GPC,1992-03-06,1.0
TRIB,2005-03-11,1.0
TRIB,2009-07-03,3.0
TRIB,2004-12-24,1.0
TRIB,2002-01-04,2.0
TRIB,2014-04-18,1.0
TRIB,1997-02-07,2.0
TRIB,2013-08-30,4.0
TRIB,2000-11-10,2.0
TRIB,2014-09-12,4.0
TRIB,2013-12-20,4.0
TRIB,2017-11-03,4.0
TRIB,2008-07-11,3.0
TRIB,1995-09-01,1.0
TRIB,2014-02-28,1.0
TRIB,2009-06-12,3.0
TRIB,1994-10-21,4.0
TRIB,1994-08-12,4.0
TRIB,2012-06-29,4.0
TRIB,2010-05-07,3.0
TRIB,2004-11-12,1.0
CNSL,2015-08-21,4.0
CNSL,2009-10-02,3.0
CNSL,2012-12-14,3.0
CNSL,2012-08-17,2.0
CNSL,2011-12-16,1.0
CNSL,2011-09-16,1.0
CNSL,2012-11-09,3.0
CNSL,2018-07-13,2.0
CNSL,2020-08-21,4.0
CNSL,2008-12-19,3.0
CNSL,2009-12-11,3.0
CNSL,2013-12-06,1.0
CNSL,2009-10-16,3.0
CNSL,2017-02-10,4.0
CNSL,2012-05-04,1.0
CNSL,2013-06-07,4.0
CNSL,2012-10-05,2.0
CNSL,2010-10-29,1.0
CNSL,2015-03-06,4.0
CNSL,2009-02-13,3.0
PAGS,2019-01-11,3.0
PAGS,2020-01-03,4.0
PAGS,2020-09-18,4.0
PAGS,2019-02-15,3.0
PAGS,2021-01-01,4.0
PAGS,2020-10-16,4.0
PAGS,2018-12-07,2.0
PAGS,2020-10-09,4.0
PAGS,2019-09-27,4.0
PAGS,2020-02-07,4.0
PAGS,2019-02-01,3.0
PAGS,2021-04-16,1.0
PAGS,2019-08-23,4.0
PAGS,2020-08-28,1.0
PAGS,2019-03-29,3.0
PAGS,2019-08-09,4.0
PAGS,2019-02-08,3.0
PAGS,2018-11-09,2.0
PAGS,2021-04-02,1.0
PAGS,2021-01-08,4.0
HTLF,2005-07-15,4.0
HTLF,2002-11-29,3.0
HTLF,2015-03-20,3.0
HTLF,2009-10-23,1.0
HTLF,2000-09-08,1.0
HTLF,2009-07-03,1.0
HTLF,2014-01-03,4.0
HTLF,2014-08-01,1.0
HTLF,2017-11-03,1.0
HTLF,2000-06-02,1.0
HTLF,2012-10-19,1.0
HTLF,2002-07-19,3.0
HTLF,2007-06-01,4.0
HTLF,2021-07-02,4.0
HTLF,2009-03-20,4.0
HTLF,2014-09-26,2.0
HTLF,2020-01-10,3.0
HTLF,2008-01-25,1.0
HTLF,2013-08-09,3.0
HTLF,2014-07-18,1.0
NWS,2016-06-03,4.0
NWS,2020-11-20,1.0
NWS,2016-02-26,3.0
NWS,2015-10-30,2.0
NWS,2019-06-14,3.0
NWS,2018-10-26,2.0
NWS,2020-08-07,4.0
NWS,2021-04-23,1.0
NWS,2018-11-16,2.0
NWS,2021-09-10,1.0
NWS,2014-11-28,1.0
NWS,2016-04-29,3.0
NWS,2017-01-06,1.0
NWS,2019-05-17,3.0
NWS,2018-12-14,2.0
NWS,2016-02-19,3.0
NWS,2015-10-09,2.0
NWS,2020-12-04,1.0
NWS,2015-01-02,1.0
NWS,2018-07-20,1.0
FIS,2014-09-05,3.0
FIS,2005-12-16,4.0
FIS,2016-09-09,3.0
FIS,2010-07-30,3.0
FIS,2004-07-16,1.0
FIS,2015-09-18,3.0
FIS,2004-04-02,3.0
FIS,2017-03-24,3.0
FIS,2006-12-15,4.0
FIS,2009-06-05,3.0
FIS,2002-06-28,3.0
FIS,2018-06-01,1.0
FIS,2015-06-19,3.0
FIS,2012-02-10,3.0
FIS,2013-02-01,3.0
FIS,2006-06-16,4.0
FIS,2008-05-02,3.0
FIS,2013-01-11,3.0
FIS,2019-05-10,1.0
FIS,2005-08-05,4.0
CVR,2001-09-07,1.0
CVR,1987-06-26,3.0
CVR,1999-12-31,2.0
CVR,1984-07-13,3.0
CVR,1974-04-12,1.0
CVR,1984-08-10,3.0
CVR,1977-10-07,4.0
CVR,1989-09-01,4.0
CVR,1989-09-22,1.0
CVR,2010-11-19,3.0
CVR,1980-10-24,1.0
CVR,1984-07-27,3.0
CVR,1995-06-09,2.0
CVR,1995-09-22,2.0
CVR,1985-08-02,1.0
CVR,1999-11-26,2.0
CVR,1987-01-09,3.0
CVR,2019-09-13,3.0
CVR,1975-08-15,3.0
CVR,1978-11-10,1.0
ALTR,2021-07-16,3.0
ALTR,2019-02-22,2.0
ALTR,2018-12-28,2.0
ALTR,2020-10-30,1.0
ALTR,2021-02-12,2.0
ALTR,2019-04-12,2.0
ALTR,2020-11-20,1.0
ALTR,2020-06-05,1.0
ALTR,2021-08-13,3.0
ALTR,2021-07-02,3.0
ALTR,2019-04-26,3.0
ALTR,2021-03-19,2.0
ALTR,2020-09-04,4.0
ALTR,2019-09-13,3.0
ALTR,2021-09-24,3.0
ALTR,2019-05-31,3.0
ALTR,2021-02-19,2.0
ALTR,2020-04-03,4.0
ALTR,2020-06-19,1.0
ALTR,2020-07-17,4.0
SFBC,2010-07-02,2.0
SFBC,2016-05-06,3.0
SFBC,2016-07-01,3.0
SFBC,2009-10-30,3.0
SFBC,2011-12-16,3.0
SFBC,2015-03-20,3.0
SFBC,2017-11-17,1.0
SFBC,2015-07-17,3.0
SFBC,2016-03-04,3.0
SFBC,2019-03-08,2.0
SFBC,2014-03-14,3.0
SFBC,2009-07-03,3.0
SFBC,2009-12-25,3.0
SFBC,2009-03-20,3.0
SFBC,2017-06-09,1.0
SFBC,2010-05-07,3.0
SFBC,2008-12-05,2.0
SFBC,2017-01-06,1.0
SFBC,2017-11-03,1.0
SFBC,2019-09-13,3.0
GROW,1997-09-12,1.0
GROW,2004-02-27,2.0
GROW,1997-08-15,1.0
GROW,2016-12-16,4.0
GROW,2002-10-25,1.0
GROW,2000-05-12,2.0
GROW,2005-10-28,4.0
GROW,2017-10-06,4.0
GROW,2010-09-10,4.0
GROW,1988-10-07,4.0
GROW,2021-10-15,1.0
GROW,2009-08-21,4.0
GROW,2021-10-08,1.0
GROW,2001-06-01,2.0
GROW,2003-02-14,2.0
GROW,1995-01-20,4.0
GROW,2014-04-25,2.0
GROW,2015-08-07,2.0
GROW,2004-03-12,2.0
GROW,2017-03-24,4.0
MSN,2007-07-20,2.0
MSN,1996-12-20,2.0
MSN,2019-11-01,4.0
MSN,2016-11-11,3.0
MSN,2017-12-01,1.0
MSN,2017-11-10,4.0
MSN,1999-11-12,1.0
MSN,2019-07-12,4.0
MSN,2011-10-14,1.0
MSN,1998-06-05,2.0
MSN,1995-10-13,4.0
MSN,2011-04-15,1.0
MSN,1999-07-30,4.0
MSN,2006-09-15,4.0
MSN,2007-01-26,4.0
MSN,2009-01-09,1.0
MSN,1997-01-24,2.0
MSN,2018-03-16,4.0
MSN,2012-03-30,3.0
MSN,2006-06-30,4.0
CSSE,2020-10-16,4.0
CSSE,2021-04-02,4.0
CSSE,2021-08-20,4.0
CSSE,2021-09-24,4.0
CSSE,2019-03-15,2.0
CSSE,2018-11-02,2.0
CSSE,2021-04-23,4.0
CSSE,2020-03-27,4.0
CSSE,2018-08-10,2.0
CSSE,2020-12-11,4.0
CSSE,2020-09-11,4.0
CSSE,2021-08-27,4.0
CSSE,2021-04-30,4.0
CSSE,2019-03-08,2.0
CSSE,2020-01-17,4.0
CSSE,2020-05-01,4.0
CSSE,2020-05-15,4.0
CSSE,2021-10-01,4.0
CSSE,2019-05-24,2.0
CSSE,2019-06-28,4.0
FLUT,2012-02-17,3.0
FLUT,2006-07-07,3.0
FLUT,2018-08-03,2.0
FLUT,2006-09-08,4.0
FLUT,2005-04-15,2.0
FLUT,2009-11-20,2.0
FLUT,2013-08-09,3.0
FLUT,2011-07-15,3.0
FLUT,2018-07-06,2.0
FLUT,2017-03-10,1.0
FLUT,2016-10-21,4.0
FLUT,2020-08-14,1.0
FLUT,2020-10-02,2.0
FLUT,2010-09-17,3.0
FLUT,2017-06-09,1.0
FLUT,2021-08-06,3.0
FLUT,2009-01-09,3.0
FLUT,2011-05-06,3.0
FLUT,2014-01-24,2.0
FLUT,2021-03-26,2.0
TUSK,2019-10-25,4.0
TUSK,2020-07-10,2.0
TUSK,2019-02-08,2.0
TUSK,2019-03-08,2.0
TUSK,2018-06-22,3.0
TUSK,2021-07-30,4.0
TUSK,2019-11-29,4.0
TUSK,2019-07-26,4.0
TUSK,2018-11-23,2.0
TUSK,2021-08-13,4.0
TUSK,2020-10-09,2.0
TUSK,2021-09-10,1.0
TUSK,2018-03-16,4.0
TUSK,2018-05-04,3.0
TUSK,2021-03-12,4.0
TUSK,2021-06-25,4.0
TUSK,2018-08-03,2.0
TUSK,2020-05-22,2.0
TUSK,2021-04-09,4.0
TUSK,2018-06-08,3.0
BLMN,2014-10-10,1.0
BLMN,2014-09-26,1.0
BLMN,2019-07-19,3.0
BLMN,2015-09-11,1.0
BLMN,2020-07-03,1.0
BLMN,2019-12-13,1.0
BLMN,2018-02-02,4.0
BLMN,2019-06-21,3.0
BLMN,2015-06-12,1.0
BLMN,2014-12-05,1.0
BLMN,2017-06-16,4.0
BLMN,2014-12-19,1.0
BLMN,2018-11-02,2.0
BLMN,2019-07-05,3.0
BLMN,2016-03-25,3.0
BLMN,2014-01-31,1.0
BLMN,2019-06-14,3.0
BLMN,2013-09-13,4.0
BLMN,2019-11-15,4.0
BLMN,2018-05-25,4.0
NWPX,2016-07-08,4.0
NWPX,2019-08-02,4.0
NWPX,2018-07-06,1.0
NWPX,2005-12-02,3.0
NWPX,2012-03-09,3.0
NWPX,2015-02-20,3.0
NWPX,2019-03-22,3.0
NWPX,2018-03-16,4.0
NWPX,2017-08-18,2.0
NWPX,2003-09-26,3.0
NWPX,2012-11-09,4.0
NWPX,2006-06-16,2.0
NWPX,2004-02-20,3.0
NWPX,2010-07-16,1.0
NWPX,2007-05-04,2.0
NWPX,2013-12-13,4.0
NWPX,2019-11-15,1.0
NWPX,2018-01-26,4.0
NWPX,2004-11-05,2.0
NWPX,2002-03-01,3.0
AAME,1995-08-11,2.0
AAME,2004-10-22,1.0
AAME,1984-03-23,2.0
AAME,1984-04-20,2.0
AAME,1999-11-19,2.0
AAME,2004-02-13,1.0
AAME,1986-04-11,4.0
AAME,1992-02-28,3.0
AAME,1984-02-10,2.0
AAME,2014-11-21,1.0
AAME,1994-10-28,3.0
AAME,2012-06-29,1.0
AAME,2007-02-23,4.0
AAME,2000-08-04,4.0
AAME,1993-01-15,1.0
AAME,1999-01-22,1.0
AAME,1997-09-12,4.0
AAME,2016-03-18,4.0
AAME,2006-01-06,4.0
AAME,2014-10-03,1.0
ICLR,2013-06-14,2.0
ICLR,2013-11-22,1.0
ICLR,2013-08-30,3.0
ICLR,2014-04-11,1.0
ICLR,2009-02-06,1.0
ICLR,2013-05-24,2.0
ICLR,2021-04-23,1.0
ICLR,2013-03-29,3.0
ICLR,2002-04-12,3.0
ICLR,2014-11-07,1.0
ICLR,2019-12-27,3.0
ICLR,2007-01-12,4.0
ICLR,2009-03-13,1.0
ICLR,2008-09-05,4.0
ICLR,2004-02-06,3.0
ICLR,2005-03-25,2.0
ICLR,2005-03-04,2.0
ICLR,2016-02-26,3.0
ICLR,2019-09-20,2.0
ICLR,2011-10-21,3.0
RES,1997-12-12,1.0
RES,1993-03-26,1.0
RES,1989-03-10,2.0
RES,2013-12-13,1.0
RES,2020-01-17,2.0
RES,1986-07-25,3.0
RES,2009-02-27,2.0
RES,1992-10-30,4.0
RES,1999-11-19,3.0
RES,1985-09-13,4.0
RES,1992-10-16,1.0
RES,1992-10-23,1.0
RES,1988-09-02,3.0
RES,1995-08-25,2.0
RES,2002-10-04,2.0
RES,2006-05-05,2.0
RES,2014-12-05,2.0
RES,2014-05-30,3.0
RES,2012-12-28,4.0
RES,2015-10-30,3.0
VTVT,2021-02-05,4.0
VTVT,2021-04-09,1.0
VTVT,2017-01-20,2.0
VTVT,2016-11-11,3.0
VTVT,2021-10-22,4.0
VTVT,2020-04-24,4.0
VTVT,2017-12-15,2.0
VTVT,2019-04-19,3.0
VTVT,2021-07-16,4.0
VTVT,2019-06-28,4.0
VTVT,2021-08-06,4.0
VTVT,2016-08-12,4.0
VTVT,2021-06-04,4.0
VTVT,2021-04-16,1.0
VTVT,2018-01-05,2.0
VTVT,2016-12-09,2.0
VTVT,2017-06-30,4.0
VTVT,2018-06-22,4.0
VTVT,2021-01-01,1.0
VTVT,2020-01-17,4.0
PKOH,2011-09-30,2.0
PKOH,1996-08-09,4.0
PKOH,1997-02-07,1.0
PKOH,1985-09-27,4.0
PKOH,2000-02-25,2.0
PKOH,1978-05-05,1.0
PKOH,1992-07-24,4.0
PKOH,2000-02-11,2.0
PKOH,1982-10-08,4.0
PKOH,2017-03-10,1.0
PKOH,1990-09-28,1.0
PKOH,2020-11-06,1.0
PKOH,1977-07-29,3.0
PKOH,1983-06-24,4.0
PKOH,1975-04-11,3.0
PKOH,1988-08-05,4.0
PKOH,1981-11-27,1.0
PKOH,2017-10-13,1.0
PKOH,2000-08-25,3.0
PKOH,1977-11-11,1.0
BERY,2019-03-01,2.0
BERY,2013-10-25,3.0
BERY,2016-01-29,3.0
BERY,2017-07-21,4.0
BERY,2013-07-05,3.0
BERY,2021-01-29,3.0
BERY,2015-01-02,3.0
BERY,2014-04-04,3.0
BERY,2013-09-06,3.0
BERY,2021-10-15,3.0
BERY,2019-02-22,2.0
BERY,2020-11-06,2.0
BERY,2017-07-07,4.0
BERY,2014-11-21,2.0
BERY,2013-10-18,3.0
BERY,2017-10-06,1.0
BERY,2014-03-07,2.0
BERY,2018-12-28,3.0
BERY,2019-08-30,3.0
BERY,2017-12-15,4.0
CSV,2008-09-19,3.0
CSV,2008-03-28,3.0
CSV,2019-01-25,2.0
CSV,2009-07-03,3.0
CSV,2002-06-14,3.0
CSV,2013-06-07,3.0
CSV,2005-11-18,3.0
CSV,2021-08-06,4.0
CSV,2005-10-21,3.0
CSV,2017-03-17,1.0
CSV,2001-04-13,1.0
CSV,2001-07-06,4.0
CSV,2014-01-31,1.0
CSV,2020-05-22,4.0
CSV,2012-04-06,1.0
CSV,2010-11-26,2.0
CSV,2003-12-19,4.0
CSV,2002-01-04,2.0
CSV,2009-03-13,3.0
CSV,2009-09-11,3.0
GOGL,2016-10-14,4.0
GOGL,2012-02-10,2.0
GOGL,2004-09-17,1.0
GOGL,2011-08-12,2.0
GOGL,2001-04-27,4.0
GOGL,2000-07-07,4.0
GOGL,2012-10-26,4.0
GOGL,2020-01-24,2.0
GOGL,2021-09-03,1.0
GOGL,2012-01-27,2.0
GOGL,2020-08-21,4.0
GOGL,2000-10-13,1.0
GOGL,2004-10-01,1.0
GOGL,2012-04-20,2.0
GOGL,2021-06-04,4.0
GOGL,2001-06-01,4.0
GOGL,2013-08-30,4.0
GOGL,1997-11-14,4.0
GOGL,2014-05-02,4.0
GOGL,2000-05-12,4.0
VABK,2016-08-12,3.0
VABK,2010-09-24,1.0
VABK,2017-02-24,1.0
VABK,2021-03-19,4.0
VABK,2014-09-19,3.0
VABK,2013-09-06,3.0
VABK,2011-04-08,1.0
VABK,2008-11-14,1.0
VABK,2001-09-28,1.0
VABK,2018-03-09,4.0
VABK,2021-08-27,4.0
VABK,2001-02-09,1.0
VABK,2016-07-29,3.0
VABK,2016-04-29,2.0
VABK,2017-04-21,1.0
VABK,2014-10-03,3.0
VABK,2015-05-22,3.0
VABK,2001-08-03,1.0
VABK,2020-05-08,4.0
VABK,2010-06-11,1.0
INDV,2020-03-27,3.0
INDV,2016-03-25,2.0
INDV,2019-09-13,2.0
INDV,2017-02-03,4.0
INDV,2020-12-25,2.0
INDV,2020-02-21,2.0
INDV,2017-06-30,4.0
INDV,2021-01-15,2.0
INDV,2016-11-25,4.0
INDV,2019-04-05,2.0
INDV,2016-07-01,4.0
INDV,2020-09-25,2.0
INDV,2019-11-08,2.0
INDV,2020-02-07,2.0
INDV,2016-08-05,4.0
INDV,2016-01-08,3.0
INDV,2021-04-02,2.0
INDV,2019-08-09,2.0
INDV,2020-09-18,2.0
INDV,2017-11-17,1.0
TRI,2016-04-15,1.0
TRI,2006-08-04,4.0
TRI,2005-12-30,4.0
TRI,2019-01-25,1.0
TRI,2006-05-05,4.0
TRI,2011-06-03,1.0
TRI,2013-05-10,1.0
TRI,2018-04-13,1.0
TRI,2007-08-17,3.0
TRI,2008-05-09,3.0
TRI,2021-03-26,1.0
TRI,2011-02-04,1.0
TRI,2017-09-08,3.0
TRI,2011-05-20,1.0
TRI,2011-09-02,1.0
TRI,2015-05-08,1.0
TRI,2009-11-20,4.0
TRI,2015-03-27,1.0
TRI,2007-12-21,3.0
TRI,2005-01-28,1.0
WMT,2010-07-30,3.0
WMT,1987-01-23,3.0
WMT,1981-01-16,2.0
WMT,2004-07-30,1.0
WMT,2013-06-07,4.0
WMT,1993-06-18,1.0
WMT,1987-03-06,3.0
WMT,1973-07-20,2.0
WMT,2000-12-29,1.0
WMT,2003-06-13,1.0
WMT,2003-08-08,4.0
WMT,1988-05-20,2.0
WMT,1979-10-12,3.0
WMT,1984-01-20,2.0
WMT,2008-09-19,1.0
WMT,1997-01-17,2.0
WMT,2000-09-29,1.0
WMT,1995-10-20,3.0
WMT,2021-02-26,1.0
WMT,1976-09-03,3.0
CDW,2020-08-21,1.0
CDW,2017-04-07,3.0
CDW,2019-03-22,2.0
CDW,2021-06-11,1.0
CDW,2016-06-03,3.0
CDW,2019-03-08,2.0
CDW,2014-07-25,3.0
CDW,2018-03-23,4.0
CDW,2021-05-28,1.0
CDW,2016-07-15,3.0
CDW,2015-09-11,3.0
CDW,2018-09-28,2.0
CDW,2018-11-23,3.0
CDW,2015-02-06,2.0
CDW,2020-05-22,1.0
CDW,2016-07-22,3.0
CDW,2018-02-09,4.0
CDW,2017-05-26,2.0
CDW,2019-05-10,3.0
CDW,2015-03-13,3.0
SAP,2004-11-05,1.0
SAP,2017-10-13,3.0
SAP,2019-12-06,4.0
SAP,2012-12-21,1.0
SAP,2008-09-05,3.0
SAP,1996-11-22,4.0
SAP,2001-02-02,1.0
SAP,1999-05-28,4.0
SAP,2010-07-16,1.0
SAP,2010-01-22,2.0
SAP,2021-07-23,3.0
SAP,2010-11-19,2.0
SAP,2017-04-28,2.0
SAP,2005-01-07,1.0
SAP,2000-01-28,1.0
SAP,2010-08-06,1.0
SAP,2018-03-16,1.0
SAP,2010-10-22,2.0
SAP,2010-06-18,1.0
SAP,2004-04-23,3.0
